date,original_turnover,restored_embedded_cost,overlay_final_turnover,overlay_transaction_cost,overlay_slippage,gross_overlay_return_delta,final_overlay_return,effective_technology_exposure
2026-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0180654754705664,0.0
2026-01-15,0.0,0.0,0.0,0.0,0.0,0.0,-0.0036867798622631,0.0
2026-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0043297121603483,0.0
2026-01-20,0.0,0.0,0.0,0.0,0.0,0.0,-0.0063027549288982,0.0
2026-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.026456679883669,0.0
2026-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0024785345468901,0.0
2026-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0015381953543607,0.0
2026-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0020071507627061,0.0
2026-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0101813749277223,0.0
2026-01-28,0.3403016940117999,0.0003403016940117999,0.3403016940117999,0.0003403016940117999,0.0003403016940117999,0.0,0.007979583058664,0.0
2026-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0129961317136257,0.0
2026-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0100184277381726,0.0
2026-02-02,0.0,0.0,0.0,0.0,0.0,0.0,-0.0155422707167487,0.0
2026-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0381621632790043,0.0
2026-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0239454976088645,0.0
2026-02-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.012327061689898,0.0
2026-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0316905182040301,0.0
2026-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.011282904960259,0.0
2026-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0002443547132183,0.0
2026-02-11,0.504989717537622,0.000504989717537622,0.504989717537622,0.000504989717537622,0.000504989717537622,0.0,0.016900176816517478,0.0
2026-02-12,0.0,0.0,0.0,0.0,0.0,0.0,-0.0167300391789267,0.0
2026-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0089557897324266,0.0
2026-02-17,0.0,0.0,0.0,0.0,0.0,0.0,-0.0030585197411873,0.0
2026-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0090640111854,0.0
2026-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0067692403098927,0.0
2026-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0011525788973517,0.0
2026-02-23,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020801291646125,0.0
2026-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0042657001054866,0.0
2026-02-25,0.0,0.0,0.0,0.0,0.0,0.0,-0.006100100195523,0.0
2026-02-26,0.3787111866414293,0.0003787111866414293,0.3787111866414293,0.0003787111866414293,0.0003787111866414293,0.0,0.004782656528885271,0.0
2026-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0146493530126216,0.0
2026-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0209227283975452,0.0
2026-03-03,0.0,0.0,0.0,0.0,0.0,0.0,-0.0155062072865648,0.0
2026-03-04,0.0,0.0,0.0,0.0,0.0,0.0,-0.0043678654941832,0.0
2026-03-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041339239438429,0.0
2026-03-06,0.0,0.0,0.0,0.0,0.0,0.0,-0.0038281159370471,0.0
2026-03-09,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009884810288308,0.0
2026-03-10,0.0,0.0,0.0,0.0,0.0,0.0,-0.0133443777228598,0.0
2026-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0199770259118566,0.0
2026-03-12,0.4,0.0004,0.4,0.0004,0.0004,0.0,0.0056941450750122,0.0
2026-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0034298716342486,0.0
2026-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0070986099909528,0.0
2026-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0127986292948452,0.0
2026-03-18,0.0,0.0,0.0,0.0,0.0,0.0,-0.0035950568898888,0.0
2026-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0184828848222051,0.0
2026-03-20,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041056146071931,0.0
2026-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0158213057972581,0.0
2026-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0220359158828992,0.0
2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,-0.0028839936299111,0.0
2026-03-26,0.9000000000000001,0.0009000000000000002,0.9000000000000001,0.0009000000000000002,0.0009000000000000002,0.0,-0.030097280434433,0.0
2026-03-27,0.0,0.0,0.0,0.0,0.0,0.0,-0.0059261660532879,0.0
2026-03-30,0.0,0.0,0.0,0.0,0.0,0.0,-0.0070528024407945,0.0
2026-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0335981311057078,0.0
2026-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0071482587301664,0.0
2026-04-02,0.0,0.0,0.0,0.0,0.0,0.0,-0.0099306447371369,0.0
2026-04-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0055141756200807,0.0
2026-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0031650233763032,0.0
2026-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0451338715363411,0.0
2026-04-09,1.0,0.001,1.0,0.001,0.001,0.0,0.0030933257104784,0.0
2026-04-10,1.0,0.001,1.0,0.001,0.001,0.015128246181053578,0.029051195972168875,1.452323667350273
2026-04-13,0.0,0.0,0.0,0.0,0.0,0.013976019052686904,0.028772667794631702,1.452323667350273
2026-04-14,0.0,0.0,0.0,0.0,0.0,0.014624347508325426,0.034033163094850126,1.452323667350273
2026-04-15,0.0,0.0,0.0,0.0,0.0,0.0022848515604937366,0.0032982187025146366,1.452323667350273
2026-04-16,0.0,0.0,0.0,0.0,0.0,0.006717734030098479,0.015207617515957379,1.452323667350273
2026-04-17,0.0,0.0,0.0,0.0,0.0,0.017815744631246876,0.041238078707626774,1.452323667350273
2026-04-20,0.0,0.0,0.0,0.0,0.0,0.003341024955764856,0.0038456710129760557,1.452323667350273
2026-04-21,0.0,0.0,0.0,0.0,0.0,0.005591912937459137,0.006311032874945338,1.452323667350273
2026-04-22,0.0,0.0,0.0,0.0,0.0,0.019055199847745296,0.0434009034406877,1.452323667350273
2026-04-23,0.6785456503076229,0.000678545650307623,0.3785456503076229,0.0003785456503076229,0.0003785456503076229,0.0009893937686675086,0.009921352662221284,1.195232366735027
2026-04-24,0.3238381663248633,0.0003238381663248633,0.3238381663248633,0.0003238381663248633,0.0003238381663248633,0.0,0.06872767978853883,2.0999999999999996
2026-04-27,0.0,0.0,0.0,0.0,0.0,0.0,-0.0109477792235804,2.0999999999999996
2026-04-28,0.0,0.0,0.0,0.0,0.0,0.0,-0.0484222025372648,2.0999999999999996
2026-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0286568723527989,2.0999999999999996
2026-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0400624789380899,2.0999999999999996
2026-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.020483836603635,2.0999999999999996
2026-05-04,0.0,0.0,0.0,0.0,0.0,0.0,-0.0096049000153767,2.0999999999999996
2026-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.06052676669473,2.0999999999999996
2026-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0794313986645234,2.0999999999999996
2026-05-07,0.0,0.0,0.0,0.0,0.0,0.0,-0.0297967763130392,2.0999999999999996
2026-05-08,0.41400000000000015,0.00041400000000000014,0.41400000000000015,0.00041400000000000014,0.00041400000000000014,-3.2497291638983164e-19,0.0556177239177617,2.1390000000000002
2026-05-11,0.0,0.0,0.0,0.0,0.0,-4.217911151762453e-20,0.0071288644589547,2.1390000000000002
2026-05-12,0.0,0.0,0.0,0.0,0.0,1.2143037624806152e-19,-0.0260717770647163,2.1390000000000002
2026-05-13,0.0,0.0,0.0,0.0,0.0,-1.439530910246769e-19,0.028298682462611,2.1390000000000002
2026-05-14,0.0,0.0,0.0,0.0,0.0,-1.0426185931882053e-19,0.0171050780840261,2.1390000000000002
2026-05-15,0.0,0.0,0.0,0.0,0.0,2.0977862023625395e-19,-0.0416898777257385,2.1390000000000002
2026-05-18,0.0,0.0,0.0,0.0,0.0,5.990623522224208e-20,-0.0084329057338014,2.1390000000000002
2026-05-19,0.0,0.0,0.0,0.0,0.0,8.547387779603995e-20,-0.0146284674017702,2.1390000000000002
2026-05-20,0.0,0.0,0.0,0.0,0.0,-2.301429132810128e-19,0.0366453662005735,2.1390000000000002
2026-05-21,0.0,0.0,0.0,0.0,0.0,-2.741176681904951e-20,0.0059859278375867,2.1390000000000002
2026-05-22,0.2539082116753164,0.0002539082116753164,0.2539082116753164,0.0002539082116753164,0.0002539082116753164,0.0,0.005521426634633583,1.538183576649367
2026-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0412170572802398,1.538183576649367
2026-05-27,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015450755304954,1.538183576649367
2026-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0138797572331477,1.538183576649367
2026-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0061399405245052,1.538183576649367
2026-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0159591599028944,1.538183576649367
2026-06-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0107492273993737,1.538183576649367
2026-06-03,0.0,0.0,0.0,0.0,0.0,0.0,-0.0079771414422748,1.538183576649367
2026-06-04,0.0,0.0,0.0,0.0,0.0,0.0,-0.0116058241780384,1.538183576649367
2026-06-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.0912331282202495,1.538183576649367
2026-06-08,0.7210000000000001,0.0007210000000000001,0.7210000000000001,0.0007210000000000001,0.0007210000000000001,0.0,0.0042521688712719,0.0
2026-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0059209075354709,0.0
2026-06-10,0.0,0.0,0.0,0.0,0.0,0.0,-0.0162139560763496,0.0
2026-06-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0383679318955302,0.0
2026-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0063927536681688,0.0
2026-06-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0263122350896052,0.0
2026-06-16,0.0,0.0,0.0,0.0,0.0,0.0,-0.0094825568048389,0.0
2026-06-17,0.0,0.0,0.0,0.0,0.0,0.0,-0.0021742303025011,0.0
