date,source_model,daily_original_034_return,daily_use_expanded,daily_source_switch_cost,daily_corrected_034_return,switch_transition,switch_gross_source_switch_turnover,switch_gross_source_switch_cost,switch_selected_source_cost_already_embedded_on_transition_date,switch_missing_source_switch_cost,switch_same_day_internal_rebalance,switch_method,feature_growth_strength,feature_soxx_strength,feature_risk_off_strength,feature_crash_pressure,feature_score_gap,feature_total_budget,feature_conviction_scale,feature_allowed_TQQQ_saved,weight_BIL,asset_return_BIL,weight_ERX,asset_return_ERX,weight_FEZ,asset_return_FEZ,weight_GLD,asset_return_GLD,weight_IEF,asset_return_IEF,weight_IWM,asset_return_IWM,weight_QQQM,asset_return_QQQM,weight_SOXL,asset_return_SOXL,weight_SOXX,asset_return_SOXX,weight_TLT,asset_return_TLT,weight_TNA,asset_return_TNA,weight_TQQQ,asset_return_TQQQ,weight_UXI,asset_return_UXI,weight_XLB,asset_return_XLB,weight_XLE,asset_return_XLE,weight_XLF,asset_return_XLF,weight_XLI,asset_return_XLI,weight_XLP,asset_return_XLP,weight_XLRE,asset_return_XLRE,weight_XLU,asset_return_XLU,weight_XLV,asset_return_XLV,weight_XSOE,asset_return_XSOE
2024-07-02,022F_BASE,0x1.d468f663ee206p-7,False,0x0.0p+0,0x1.d468f663ee206p-7,,nan,nan,nan,nan,,,0x1.26389429326a3p+0,0x1.75b645b87fc3ep-1,-0x1.daabd8e5172adp-2,0x1.c715780ebcee9p+0,0x1.198f0d876631cp-9,0x1.27ef20e4c36fep-2,0x1.a73caae33a895p-1,True,0x0.0p+0,0x1.cb1423be94000p-14,0x0.0p+0,-0x1.56397ba7c5300p-9,0x0.0p+0,-0x1.29f367c89fd80p-8,0x0.0p+0,-0x1.8584229de0000p-15,0x0.0p+0,0x1.ef096e68ad200p-9,0x0.0p+0,0x1.c189179696800p-9,0x1.3e774581a2f67p-2,0x1.5601951e5d100p-7,0x0.0p+0,0x1.4b781368c7ea0p-5,0x0.0p+0,0x1.cd0dee9427400p-7,0x0.0p+0,0x1.fe3ab1d2f7d00p-8,0x0.0p+0,0x1.09701bbe89900p-7,0x1.27ef20e4c36fep-2,0x1.f63e5432484c0p-6,0x0.0p+0,0x1.3a1221eb23b00p-7,0x0.0p+0,0x1.e26928dfb6000p-10,0x0.0p+0,-0x1.926da68224400p-11,0x0.0p+0,0x1.7dc4fba536380p-7,0x1.999999999999ap-2,0x1.66c68b78c4900p-8,0x0.0p+0,0x1.c8c7a9f4a0700p-8,0x0.0p+0,0x1.13a7d193bb000p-8,0x0.0p+0,0x1.52f644e5ac300p-8,0x0.0p+0,-0x1.df4f04cec9500p-9,0x0.0p+0,0x1.2b28a243b7200p-9
2024-07-03,022F_BASE,0x1.6caab7a7b8a0cp-7,False,0x0.0p+0,0x1.6caab7a7b8a0cp-7,,nan,nan,nan,nan,,,0x1.26389429326a3p+0,0x1.75b645b87fc3ep-1,-0x1.daabd8e5172adp-2,0x1.c715780ebcee9p+0,0x1.198f0d876631cp-9,0x1.27ef20e4c36fep-2,0x1.a73caae33a895p-1,True,0x0.0p+0,0x1.5814c778d8000p-12,0x0.0p+0,0x1.107b55656da80p-7,0x0.0p+0,0x1.17ca97a170d80p-6,0x0.0p+0,0x1.7164c7fb53180p-7,0x0.0p+0,0x1.b4d33f84b1e00p-8,0x0.0p+0,-0x1.03bf917f01800p-12,0x1.3e774581a2f67p-2,0x1.0f6ddbcf6b880p-7,0x0.0p+0,0x1.8ccc9c996afc0p-5,0x0.0p+0,0x1.112f6513408c0p-6,0x0.0p+0,0x1.ae5acbef85d00p-7,0x0.0p+0,-0x1.22a082b8dcc00p-11,0x1.27ef20e4c36fep-2,0x1.928e32aab0380p-6,0x0.0p+0,0x1.4bd3c45393f00p-7,0x0.0p+0,0x1.e9058b6e55000p-8,0x0.0p+0,0x1.1fa8a42632b00p-8,0x0.0p+0,-0x1.98d3d762a2600p-9,0x1.999999999999ap-2,0x1.dbc576bb94c00p-9,0x0.0p+0,-0x1.bd0d37eb82e00p-10,0x0.0p+0,-0x1.127ade0e55a00p-10,0x0.0p+0,0x1.8b083cc5bd900p-8,0x0.0p+0,-0x1.f339fb8cdd380p-8,0x0.0p+0,0x1.ea591acb64f80p-7
2024-07-05,022F_BASE,0x1.5ae1140092b57p-7,False,0x0.0p+0,0x1.5ae1140092b57p-7,,nan,nan,nan,nan,,,0x1.26389429326a3p+0,0x1.75b645b87fc3ep-1,-0x1.daabd8e5172adp-2,0x1.c715780ebcee9p+0,0x1.198f0d876631cp-9,0x1.27ef20e4c36fep-2,0x1.a73caae33a895p-1,True,0x0.0p+0,0x1.57968ee66b000p-12,0x0.0p+0,-0x1.007863709fc90p-5,0x0.0p+0,0x1.bfd35f1a73300p-8,0x0.0p+0,0x1.b9ef764ac9900p-7,0x0.0p+0,0x1.6beec63bd6100p-8,0x0.0p+0,-0x1.37b8f8f606880p-8,0x1.3e774581a2f67p-2,0x1.596baeba16400p-7,0x0.0p+0,0x1.c7cb93df9f500p-8,0x0.0p+0,0x1.01c29520d6600p-9,0x0.0p+0,0x1.0f46e86a40880p-7,0x0.0p+0,-0x1.cf4df50d279c0p-7,0x1.27ef20e4c36fep-2,0x1.f04c126c56f80p-6,0x0.0p+0,-0x1.4880296d542c0p-7,0x0.0p+0,0x1.a23093a7de000p-10,0x0.0p+0,-0x1.fff2d394dd200p-7,0x0.0p+0,-0x1.f8e63b1bda000p-13,0x1.999999999999ap-2,-0x1.da0cf4e279c00p-9,0x0.0p+0,0x1.92f2848df0800p-7,0x0.0p+0,0x1.e0db7e3c7d800p-9,0x0.0p+0,0x1.cbb6670dfe400p-10,0x0.0p+0,0x1.fba2ff3f0e000p-8,0x0.0p+0,0x1.3b1390a66cb00p-8
2024-07-08,022F_BASE,0x1.a1458f27a80eep-9,False,0x0.0p+0,0x1.a1458f27a80eep-9,,nan,nan,nan,nan,,,0x1.302d3a0067965p+0,0x1.2a0d7909d89d6p-2,-0x1.1f03febdff526p+0,0x1.819e6dd58b92dp-1,0x1.7a3a6c1c6152bp-8,0x1.64941586ece21p-2,0x1.a75e47b39252fp-1,True,0x0.0p+0,0x1.cb1b8b65dc000p-13,0x0.0p+0,-0x1.9d482996cd680p-7,0x0.0p+0,-0x1.7d3e74147d700p-8,0x0.0p+0,-0x1.9664243f64580p-7,0x0.0p+0,0x1.4e37e71cc6000p-12,0x0.0p+0,0x1.cc07ade7d1e00p-8,0x1.3e774581a2f67p-2,0x1.47652b882d800p-9,0x0.0p+0,0x1.d7800916fb840p-5,0x0.0p+0,0x1.36a0ac8e2b240p-6,0x0.0p+0,0x1.1b387c1738000p-9,0x0.0p+0,0x1.301791c224040p-6,0x1.27ef20e4c36fep-2,0x1.b189cb65ced00p-8,0x0.0p+0,0x1.225c6f88e4000p-9,0x0.0p+0,0x1.83afe3e519400p-9,0x0.0p+0,-0x1.900c1a9d22680p-8,0x0.0p+0,-0x1.5b13ebab9eb00p-9,0x1.999999999999ap-2,0x1.4462d66b73800p-10,0x0.0p+0,-0x1.96832e2c10a00p-10,0x0.0p+0,0x1.3404c41901200p-9,0x0.0p+0,0x1.0ba857f3a7400p-10,0x0.0p+0,-0x1.227d4da942800p-10,0x0.0p+0,0x1.4e73970e6a000p-12
2024-07-09,022F_BASE,-0x1.09b8f08296674p-8,False,0x0.0p+0,-0x1.09b8f08296674p-8,,nan,nan,nan,nan,,,0x1.302d3a0067965p+0,0x1.2a0d7909d89d6p-2,-0x1.1f03febdff526p+0,0x1.819e6dd58b92dp-1,0x1.7a3a6c1c6152bp-8,0x1.64941586ece21p-2,0x1.a75e47b39252fp-1,True,0x0.0p+0,0x0.0p+0,0x0.0p+0,-0x1.24fe2be8f22a0p-6,0x0.0p+0,-0x1.9f6f358037300p-7,0x0.0p+0,0x1.bc87ad8b34400p-10,0x0.0p+0,-0x1.69dedcb06f000p-10,0x0.0p+0,-0x1.1d1c968126180p-8,0x1.01d250df79845p-2,0x1.802269356b800p-11,0x0.0p+0,-0x1.e90b6fd542800p-11,0x0.0p+0,-0x1.e500979e29000p-12,0x0.0p+0,-0x1.21ae232eae600p-8,0x0.0p+0,-0x1.8506571d07000p-7,0x1.64941586ece21p-2,0x1.1f19ee2310200p-9,0x0.0p+0,-0x1.a8373ec9d1340p-7,0x1.999999999999ap-2,-0x1.4e859c87478c0p-7,0x0.0p+0,-0x1.2113983b93340p-7,0x0.0p+0,0x1.fa30070275900p-8,0x0.0p+0,-0x1.1e2de58cfda80p-8,0x0.0p+0,-0x1.534a817692300p-9,0x0.0p+0,0x1.112d5b7c3e000p-12,0x0.0p+0,0x1.7e0875dc83e00p-9,0x0.0p+0,0x1.3e08f3e745700p-8,0x0.0p+0,0x1.634420efbd500p-8
2024-07-10,022F_BASE,0x1.35e93575960d3p-6,False,0x0.0p+0,0x1.35e93575960d3p-6,,nan,nan,nan,nan,,,0x1.302d3a0067965p+0,0x1.2a0d7909d89d6p-2,-0x1.1f03febdff526p+0,0x1.819e6dd58b92dp-1,0x1.7a3a6c1c6152bp-8,0x1.64941586ece21p-2,0x1.a75e47b39252fp-1,True,0x0.0p+0,0x1.ca0ea33b6c000p-13,0x0.0p+0,0x1.af829af439480p-7,0x0.0p+0,0x1.d88d165eb1400p-7,0x0.0p+0,0x1.dfc47fc9fbc00p-9,0x0.0p+0,0x1.f5a199810a800p-11,0x0.0p+0,0x1.4085a54453d80p-7,0x1.01d250df79845p-2,0x1.57eb62b83ef00p-7,0x0.0p+0,0x1.14ada5b5ad9e0p-4,0x0.0p+0,0x1.7c20fdef66c80p-6,0x0.0p+0,0x1.9b9c8b733b200p-9,0x0.0p+0,0x1.e0abbbe51a740p-6,0x1.64941586ece21p-2,0x1.00a7341b64a40p-5,0x0.0p+0,0x1.2581ccf923380p-6,0x1.999999999999ap-2,0x1.b75bdb5fe2f80p-7,0x0.0p+0,0x1.bb032e7edce00p-8,0x0.0p+0,0x1.f64ed0fcd9c00p-9,0x0.0p+0,0x1.24db81bfd8000p-7,0x0.0p+0,0x1.2127440666b00p-8,0x0.0p+0,0x1.ccca335da5600p-8,0x0.0p+0,0x1.357c3f8955600p-7,0x0.0p+0,0x1.35b5c5ce73200p-7,0x0.0p+0,0x1.762164039cc00p-8
2024-07-11,022F_BASE,-0x1.19a7b1ae4266cp-6,False,0x0.0p+0,-0x1.19a7b1ae4266cp-6,,nan,nan,nan,nan,,,0x1.302d3a0067965p+0,0x1.2a0d7909d89d6p-2,-0x1.1f03febdff526p+0,0x1.819e6dd58b92dp-1,0x1.7a3a6c1c6152bp-8,0x1.64941586ece21p-2,0x1.a75e47b39252fp-1,True,0x0.0p+0,0x1.c9c467ac58000p-14,0x0.0p+0,0x1.532501498aa00p-6,0x0.0p+0,0x1.4bd57a902f800p-9,0x0.0p+0,0x1.228b48f4dd4c0p-6,0x0.0p+0,0x1.a1a9a95847600p-8,0x0.0p+0,0x1.2674b52334720p-5,0x1.01d250df79845p-2,-0x1.68ecca80cd740p-6,0x0.0p+0,-0x1.8a22025d1d890p-4,0x0.0p+0,-0x1.0d5fc842d16f0p-5,0x0.0p+0,0x1.3e5739587b800p-7,0x0.0p+0,0x1.bdd870e7175f0p-4,0x1.64941586ece21p-2,-0x1.0d1c8f6410b10p-4,0x0.0p+0,0x1.b5a89a44e0cc0p-6,0x1.999999999999ap-2,0x1.c05e6934f5980p-7,0x0.0p+0,0x1.5507d0522ec00p-7,0x0.0p+0,0x1.020432e5f1f00p-7,0x0.0p+0,0x1.a09747eb79a00p-7,0x0.0p+0,-0x1.eb163cff49c00p-9,0x0.0p+0,0x1.b46695f870480p-6,0x0.0p+0,0x1.2b86322ea96c0p-6,0x0.0p+0,0x1.cd535aa41ce00p-8,0x0.0p+0,0x1.9d58c08e74500p-8
2024-07-12,022F_BASE,0x1.5d1bff72002dep-7,False,0x0.0p+0,0x1.5d1bff72002dep-7,,nan,nan,nan,nan,,,0x1.302d3a0067965p+0,0x1.2a0d7909d89d6p-2,-0x1.1f03febdff526p+0,0x1.819e6dd58b92dp-1,0x1.7a3a6c1c6152bp-8,0x1.64941586ece21p-2,0x1.a75e47b39252fp-1,True,0x0.0p+0,0x1.ca7a1947e4000p-12,0x0.0p+0,0x1.2ac64e1a10300p-8,0x0.0p+0,0x1.0b565c72522c0p-6,0x0.0p+0,-0x1.48c786733e000p-11,0x0.0p+0,0x1.14a11454f1a00p-9,0x0.0p+0,0x1.7e9d8b9809980p-7,0x1.01d250df79845p-2,0x1.8e2ff8364d200p-8,0x0.0p+0,0x1.01b170a6b0d40p-5,0x0.0p+0,0x1.8f74d96ab3900p-7,0x0.0p+0,0x1.183de3704ac00p-8,0x0.0p+0,0x1.02b2301bae500p-5,0x1.64941586ece21p-2,0x1.0a5b3f297a9c0p-6,0x0.0p+0,0x1.af4a36d59f280p-7,0x1.999999999999ap-2,0x1.3a603b16f7e80p-7,0x0.0p+0,0x1.4de2611469e00p-9,0x0.0p+0,0x1.b26c81c8bcc00p-9,0x0.0p+0,0x1.78daeb5651200p-8,0x0.0p+0,0x1.20f7434b9e700p-8,0x0.0p+0,0x1.deba663a54e00p-8,0x0.0p+0,0x1.e1c0679675b00p-8,0x0.0p+0,0x1.99305fd642500p-8,0x0.0p+0,0x1.1f868a377c300p-8
2024-07-15,022F_BASE,0x1.1813f5c62b774p-9,False,0x0.0p+0,0x1.1813f5c62b774p-9,,nan,nan,nan,nan,,,0x1.302d3a0067965p+0,0x1.2a0d7909d89d6p-2,-0x1.1f03febdff526p+0,0x1.819e6dd58b92dp-1,0x1.7a3a6c1c6152bp-8,0x1.64941586ece21p-2,0x1.a75e47b39252fp-1,True,0x0.0p+0,0x1.c98467bb0e000p-13,0x0.0p+0,0x1.0817aa6409dc0p-5,0x0.0p+0,-0x1.a39e73ea189c0p-7,0x0.0p+0,0x1.a6fbf306f7200p-9,0x0.0p+0,-0x1.9e14cf1044200p-9,0x0.0p+0,0x1.3752a1d800500p-6,0x1.01d250df79845p-2,0x1.5511b79b5ae00p-9,0x0.0p+0,0x1.99fa28cc26800p-9,0x0.0p+0,0x1.248292c055400p-10,0x0.0p+0,-0x1.78b6911b4e9c0p-7,0x0.0p+0,0x1.d28f26e3763e0p-5,0x1.64941586ece21p-2,0x1.e79a188d06000p-8,0x0.0p+0,0x1.32e5b70d77580p-7,0x1.999999999999ap-2,-0x1.4d203a7336200p-9,0x0.0p+0,0x1.efeebb6245a80p-7,0x0.0p+0,0x1.df62468b9f680p-7,0x0.0p+0,0x1.d5b39ddc4ac00p-8,0x0.0p+0,-0x1.7cc7238b1ae80p-8,0x0.0p+0,0x1.16974c6eb9b00p-8,0x0.0p+0,-0x1.8dc2d3010dd60p-6,0x0.0p+0,-0x1.cbb438de4d800p-9,0x0.0p+0,-0x1.51646ff177000p-7
2024-07-16,022F_BASE,0x1.204f0e0cd3bd1p-7,False,0x0.0p+0,0x1.204f0e0cd3bd1p-7,,nan,nan,nan,nan,,,0x1.302d3a0067965p+0,0x1.2a0d7909d89d6p-2,-0x1.1f03febdff526p+0,0x1.819e6dd58b92dp-1,0x1.7a3a6c1c6152bp-8,0x1.64941586ece21p-2,0x1.a75e47b39252fp-1,True,0x0.0p+0,0x0.0p+0,0x0.0p+0,0x1.51d287f5a7900p-8,0x0.0p+0,-0x1.3085d4f9cd000p-11,0x0.0p+0,0x1.4676daf099540p-6,0x0.0p+0,0x1.22cbc869ff500p-8,0x0.0p+0,0x1.177d9cde5f240p-5,0x1.01d250df79845p-2,0x1.342fd47c1e000p-12,0x0.0p+0,0x1.28501dc7ca200p-6,0x0.0p+0,0x1.9588d46e44c00p-8,0x0.0p+0,0x1.ce43c3498a600p-7,0x0.0p+0,0x1.a26db60bcd6b0p-4,0x1.64941586ece21p-2,0x1.8340387a2a800p-11,0x0.0p+0,0x1.c59c8eac23da0p-5,0x1.999999999999ap-2,0x1.3da0bf76e2ac0p-6,0x0.0p+0,0x1.246a142ae9600p-8,0x0.0p+0,0x1.756640f027680p-7,0x0.0p+0,0x1.98b7241174580p-6,0x0.0p+0,0x1.3ae93d6e73600p-7,0x0.0p+0,0x1.360ea68bede00p-7,0x0.0p+0,0x1.fcfbafefadd00p-8,0x0.0p+0,0x1.d3f532d771500p-7,0x0.0p+0,0x1.9d386fb0f6200p-8
2024-07-17,022F_BASE,-0x1.0e87ff1c571c2p-5,False,0x0.0p+0,-0x1.0e87ff1c571c2p-5,,nan,nan,nan,nan,,,0x1.302d3a0067965p+0,0x1.2a0d7909d89d6p-2,-0x1.1f03febdff526p+0,0x1.819e6dd58b92dp-1,0x1.7a3a6c1c6152bp-8,0x1.64941586ece21p-2,0x1.a75e47b39252fp-1,True,0x0.0p+0,0x1.575906f590000p-12,0x0.0p+0,0x1.63d954d44b480p-6,0x0.0p+0,-0x1.b60182ffee3c0p-7,0x0.0p+0,-0x1.304c13a664380p-8,0x0.0p+0,0x1.b935315dc9800p-11,0x0.0p+0,-0x1.56da0de5f2e00p-7,0x1.01d250df79845p-2,-0x1.de0f727badc40p-6,0x0.0p+0,-0x1.af3d8f4129b1cp-3,0x0.0p+0,-0x1.2354adbd738e8p-4,0x0.0p+0,0x1.bcfabce902000p-13,0x0.0p+0,-0x1.e7488561b0d40p-6,0x1.64941586ece21p-2,-0x1.6839cb75ae640p-4,0x0.0p+0,-0x1.b4c7d9fe2be20p-6,0x1.999999999999ap-2,-0x1.0ea20e0971100p-9,0x0.0p+0,0x1.469d070522a00p-7,0x0.0p+0,0x1.f14a892198e00p-8,0x0.0p+0,-0x1.a33853e7aadc0p-7,0x0.0p+0,0x1.a58238654fc80p-7,0x0.0p+0,0x1.22fb99afc4b80p-7,0x0.0p+0,0x1.2b5cbf6dc7000p-11,0x0.0p+0,0x1.295df29b25000p-8,0x0.0p+0,-0x1.152c29474ddc0p-6
2024-07-18,022F_BASE,-0x1.5b8b509ab0013p-7,False,0x0.0p+0,-0x1.5b8b509ab0013p-7,,nan,nan,nan,nan,,,0x1.302d3a0067965p+0,0x1.2a0d7909d89d6p-2,-0x1.1f03febdff526p+0,0x1.819e6dd58b92dp-1,0x1.7a3a6c1c6152bp-8,0x1.64941586ece21p-2,0x1.a75e47b39252fp-1,True,0x0.0p+0,0x1.c9a5ac8558000p-14,0x0.0p+0,0x1.d06bf8c813e00p-9,0x0.0p+0,-0x1.f5d9b306e7e80p-8,0x0.0p+0,-0x1.a2328ab49ce80p-8,0x0.0p+0,-0x1.73f8609098e00p-9,0x0.0p+0,-0x1.3cfe092e37e80p-6,0x1.01d250df79845p-2,-0x1.4a7db5cfafa80p-8,0x0.0p+0,0x1.17b1c7edc0400p-9,0x0.0p+0,0x1.89757cab31000p-9,0x0.0p+0,-0x1.f4f6e9ad89f00p-8,0x0.0p+0,-0x1.dfdc13926ca60p-5,0x1.64941586ece21p-2,-0x1.ea86929a6dd00p-7,0x0.0p+0,-0x1.3b141c1d205c0p-6,0x1.999999999999ap-2,-0x1.44b8477525400p-7,0x0.0p+0,0x1.de14a4b015c00p-10,0x0.0p+0,-0x1.8c54a240d0e80p-7,0x0.0p+0,-0x1.00581d5d21180p-7,0x0.0p+0,-0x1.4498b63690700p-8,0x0.0p+0,-0x1.106700dea6080p-7,0x0.0p+0,-0x1.c0ba1104ee400p-11,0x0.0p+0,-0x1.7437a0bbc0d00p-6,0x0.0p+0,-0x1.3944e43287a80p-7
2024-07-19,022F_BASE,-0x1.f2d9e88e33178p-7,False,0x0.0p+0,-0x1.f2d9e88e33178p-7,,nan,nan,nan,nan,,,0x1.302d3a0067965p+0,0x1.2a0d7909d89d6p-2,-0x1.1f03febdff526p+0,0x1.819e6dd58b92dp-1,0x1.7a3a6c1c6152bp-8,0x1.64941586ece21p-2,0x1.a75e47b39252fp-1,True,0x0.0p+0,0x1.577b8534a4000p-12,0x0.0p+0,-0x1.7f36361456ee0p-6,0x0.0p+0,-0x1.373601a453180p-7,0x0.0p+0,-0x1.25e4b56dd0960p-6,0x0.0p+0,-0x1.9e630608d0300p-9,0x0.0p+0,-0x1.4dc3c6d168900p-8,0x1.01d250df79845p-2,-0x1.20fb7d8551280p-7,0x0.0p+0,-0x1.717b0cf578b70p-4,0x0.0p+0,-0x1.f51fceed09480p-6,0x0.0p+0,-0x1.819fb84401800p-8,0x0.0p+0,-0x1.20a7c822e2320p-6,0x1.64941586ece21p-2,-0x1.bc257da025e00p-6,0x0.0p+0,-0x1.54b8c3da52cc0p-7,0x1.999999999999ap-2,-0x1.23ebe848cb9c0p-7,0x0.0p+0,-0x1.65e4011bb9c80p-7,0x0.0p+0,-0x1.4d0cd7db180c0p-7,0x0.0p+0,-0x1.6824daa79b600p-8,0x0.0p+0,-0x1.b2fb255a47b00p-9,0x0.0p+0,-0x1.4326549a0ea00p-10,0x0.0p+0,0x1.2b5b6c3a19800p-10,0x0.0p+0,0x1.4e1b201a7de00p-8,0x0.0p+0,-0x1.fa13b65425900p-8
2024-07-22,022F_BASE,0x1.4c845d3e8e73cp-6,False,0x0.0p+0,0x1.4c845d3e8e73cp-6,,nan,nan,nan,nan,,,-0x1.4dbade6e5fcd3p+0,-0x1.59cf0457508e5p+0,0x1.e7933d7383a5bp-1,0x1.713623bbb4ac1p-2,0x1.af347d482dbdbp-11,0x1.3e0477b3fd8afp-5,0x1.40f7e14d2bec8p-1,False,0x0.0p+0,0x1.c972880a44000p-13,0x0.0p+0,-0x1.80fcb1fc56d80p-7,0x0.0p+0,0x1.44037adb970c0p-6,0x0.0p+0,0x1.4b11bf4728000p-12,0x0.0p+0,-0x1.f2eb37c3f5000p-11,0x0.0p+0,0x1.04acc7405b2c0p-6,0x1.01d250df79845p-2,0x1.eaf4142b12a80p-7,0x0.0p+0,0x1.02658da414520p-3,0x0.0p+0,0x1.538ae36d2c3c0p-5,0x0.0p+0,-0x1.7cdaad06d5300p-9,0x0.0p+0,0x1.7b61362e4cca0p-5,0x1.64941586ece21p-2,0x1.6560a568f84a0p-5,0x0.0p+0,0x1.6223b46abf3c0p-6,0x1.999999999999ap-2,0x1.b45a9c869a600p-9,0x0.0p+0,-0x1.9b8250f3c2780p-8,0x0.0p+0,0x1.6f0dc7277bc00p-8,0x0.0p+0,0x1.4d45ed5b47300p-7,0x0.0p+0,0x1.4fd54fa7e4000p-11,0x0.0p+0,0x1.438d477cb1680p-7,0x0.0p+0,0x1.13abada89e480p-7,0x0.0p+0,0x1.78b8bc0fe5200p-8,0x0.0p+0,0x1.09a2e6d43b580p-7
2024-07-23,022F_BASE,-0x1.27f95203dd1a4p-7,False,0x0.0p+0,-0x1.27f95203dd1a4p-7,,nan,nan,nan,nan,,,-0x1.4dbade6e5fcd3p+0,-0x1.59cf0457508e5p+0,0x1.e7933d7383a5bp-1,0x1.713623bbb4ac1p-2,0x1.af347d482dbdbp-11,0x1.3e0477b3fd8afp-5,0x1.40f7e14d2bec8p-1,False,0x0.0p+0,0x0.0p+0,0x0.0p+0,-0x1.0db1bb36bf120p-5,0x0.0p+0,-0x1.b47b2c480e480p-8,0x1.999999999999ap-4,0x1.ccf0120d2c200p-9,0x0.0p+0,0x1.8458b88553800p-11,0x0.0p+0,0x1.5c121097bdc80p-7,0x0.0p+0,-0x1.d4d8289845300p-9,0x0.0p+0,-0x1.7373221503900p-5,0x0.0p+0,-0x1.e8604bcc6d380p-7,0x1.3333333333333p-3,-0x1.6fe09d71ce600p-10,0x0.0p+0,0x1.0c62feeef7980p-5,0x0.0p+0,-0x1.617ca34b78800p-7,0x0.0p+0,-0x1.0d9ea41c00700p-8,0x1.3333333333333p-2,0x1.04f5b1449da00p-8,0x1.ccccccccccccdp-2,-0x1.0499ae0070aa0p-6,0x0.0p+0,0x1.e6bc30c0ea400p-10,0x0.0p+0,-0x1.f2c896c7dde00p-10,0x0.0p+0,-0x1.d5b0047e8d700p-9,0x0.0p+0,-0x1.c081fc238ee00p-10,0x0.0p+0,-0x1.97be1ff917980p-8,0x0.0p+0,-0x1.3d38d16cca800p-11,0x0.0p+0,-0x1.46bc853408040p-7
2024-07-24,022F_BASE,-0x1.51346f21f7ba9p-8,False,0x0.0p+0,-0x1.51346f21f7ba9p-8,,nan,nan,nan,nan,,,-0x1.4dbade6e5fcd3p+0,-0x1.59cf0457508e5p+0,0x1.e7933d7383a5bp-1,0x1.713623bbb4ac1p-2,0x1.af347d482dbdbp-11,0x1.3e0477b3fd8afp-5,0x1.40f7e14d2bec8p-1,False,0x0.0p+0,0x1.5702be9cd5000p-12,0x0.0p+0,0x1.efb4f32fd8000p-11,0x0.0p+0,-0x1.f18f15604a740p-7,0x1.999999999999ap-4,-0x1.cb528e823e900p-9,0x0.0p+0,-0x1.23141ccc70600p-9,0x0.0p+0,-0x1.5fc5855e88b20p-6,0x0.0p+0,-0x1.246c84d278a20p-5,0x0.0p+0,-0x1.353f1d6747a9cp-3,0x0.0p+0,-0x1.b3a7cfcb7c5d0p-5,0x1.3333333333333p-3,-0x1.622ac8c7a7b00p-7,0x0.0p+0,-0x1.075066586b9c0p-4,0x0.0p+0,-0x1.b9a6154e556c0p-4,0x0.0p+0,-0x1.5e7f1ce526cf0p-5,0x1.3333333333333p-2,-0x1.a2c2a44b60840p-7,0x1.ccccccccccccdp-2,0x1.d021d0e9a0000p-14,0x0.0p+0,-0x1.bfd6923daa980p-7,0x0.0p+0,-0x1.60aaa37673800p-6,0x0.0p+0,-0x1.d759828127400p-11,0x0.0p+0,-0x1.c151a85dc3840p-7,0x0.0p+0,0x1.705798d592880p-7,0x0.0p+0,0x1.11602221e1400p-7,0x0.0p+0,-0x1.f45bac9686300p-7
2024-07-25,022F_BASE,0x1.7811f545cf921p-7,False,0x0.0p+0,0x1.7811f545cf921p-7,,nan,nan,nan,nan,,,-0x1.4dbade6e5fcd3p+0,-0x1.59cf0457508e5p+0,0x1.e7933d7383a5bp-1,0x1.713623bbb4ac1p-2,0x1.af347d482dbdbp-11,0x1.3e0477b3fd8afp-5,0x1.40f7e14d2bec8p-1,False,0x0.0p+0,0x0.0p+0,0x0.0p+0,0x1.dfd5a0dee84c0p-6,0x0.0p+0,-0x1.1393716be2b80p-8,0x1.999999999999ap-4,-0x1.0052c1362c260p-6,0x0.0p+0,0x1.23b9f673af600p-9,0x0.0p+0,0x1.9921224ca6580p-7,0x0.0p+0,-0x1.74d51a562ef80p-7,0x0.0p+0,-0x1.29e420a955aa8p-4,0x0.0p+0,-0x1.6d3ef1d77c300p-6,0x1.3333333333333p-3,0x1.0c886b8643f00p-7,0x0.0p+0,0x1.281e293c0cee0p-5,0x0.0p+0,-0x1.10db8bce0f2a0p-5,0x0.0p+0,0x1.0bad70b3d17c0p-6,0x1.3333333333333p-2,0x1.6daabb98a9800p-9,0x1.ccccccccccccdp-2,0x1.1aebe95423300p-6,0x0.0p+0,0x1.ec8751b6d2e00p-9,0x0.0p+0,0x1.075601d122980p-7,0x0.0p+0,-0x1.2f516721bfe00p-10,0x0.0p+0,-0x1.65ef300a92b00p-8,0x0.0p+0,-0x1.10082b8a24b40p-7,0x0.0p+0,-0x1.47f9ad7c61400p-8,0x0.0p+0,-0x1.4452e916a9580p-8
